istasyon_no,yil,ay,gun,saat,maksimum_sicaklik_derece
19141,2019,8,1,14,33.0
19141,2019,8,1,15,31.8
19141,2019,8,1,16,30.2
19141,2019,8,1,17,28.9
19141,2019,8,1,18,27.1
19141,2019,8,1,19,25.7
19141,2019,8,1,20,24.4
19141,2019,8,1,21,23.4
19141,2019,8,1,22,22.6
19141,2019,8,1,23,20.0
19141,2019,8,2,0,19.4
19141,2019,8,2,1,18.2
19141,2019,8,2,2,17.6
19141,2019,8,2,3,17.5
19141,2019,8,2,4,21.1
19141,2019,8,2,5,23.1
19141,2019,8,2,6,25.5
19141,2019,8,2,7,27.6
19141,2019,8,2,8,28.8
19141,2019,8,2,9,30.2
19141,2019,8,2,10,32.0
19141,2019,8,2,11,32.3
19141,2019,8,2,12,32.3
19141,2019,8,2,13,31.7
19141,2019,8,2,14,31.6
19141,2019,8,2,15,31.6
19141,2019,8,2,16,30.7
19141,2019,8,2,17,28.4
19141,2019,8,2,18,26.6
19141,2019,8,2,19,25.2
19141,2019,8,2,20,23.7
19141,2019,8,2,21,22.6
19141,2019,8,2,22,21.9
19141,2019,8,2,23,20.7
19141,2019,8,3,0,18.8
19141,2019,8,3,1,17.5
19141,2019,8,3,2,16.7
19141,2019,8,3,3,16.8
19141,2019,8,3,4,20.0
19141,2019,8,3,5,21.8
19141,2019,8,3,6,23.9
19141,2019,8,3,7,26.5
19141,2019,8,3,8,28.5
19141,2019,8,3,9,31.3
19141,2019,8,3,10,32.3
19141,2019,8,3,11,33.1
19141,2019,8,3,12,34.1
19141,2019,8,3,13,34.1
19141,2019,8,3,14,34.2
19141,2019,8,3,15,34.3
19141,2019,8,3,16,33.6
19141,2019,8,3,17,32.4
19141,2019,8,3,18,30.4
19141,2019,8,3,19,28.4
19141,2019,8,3,20,26.9
19141,2019,8,3,21,24.6
19141,2019,8,3,22,24.4
19141,2019,8,3,23,22.7
19141,2019,8,4,0,21.2
19141,2019,8,4,1,20.8
19141,2019,8,4,2,23.8
19141,2019,8,4,3,23.3
19141,2019,8,4,4,23.1
19141,2019,8,4,5,24.1
19141,2019,8,4,6,25.5
19141,2019,8,4,7,26.6
19141,2019,8,4,8,27.2
19141,2019,8,4,9,27.6
19141,2019,8,4,10,28.4
19141,2019,8,4,11,28.3
19141,2019,8,4,12,28.7
19141,2019,8,4,13,27.9
19141,2019,8,4,14,27.0
19141,2019,8,4,15,25.2
19141,2019,8,4,16,25.3
19141,2019,8,4,17,24.0
19141,2019,8,4,18,22.6
19141,2019,8,4,19,21.2
19141,2019,8,4,20,19.3
19141,2019,8,4,21,18.7
19141,2019,8,4,22,18.2
19141,2019,8,4,23,17.6
19141,2019,8,5,0,16.7
19141,2019,8,5,1,16.2
19141,2019,8,5,2,15.2
19141,2019,8,5,3,13.7
19141,2019,8,5,4,17.4
19141,2019,8,5,5,19.3
19141,2019,8,5,6,21.3
19141,2019,8,5,7,23.4
19141,2019,8,5,8,24.5
19141,2019,8,5,9,26.2
19141,2019,8,5,10,27.0
19141,2019,8,5,11,27.6
19141,2019,8,5,12,27.7
19141,2019,8,5,13,27.7
19141,2019,8,5,14,27.1
19141,2019,8,5,15,26.9
19141,2019,8,5,16,25.9
19141,2019,8,5,17,23.7
19141,2019,8,5,18,21.9
19141,2019,8,5,19,21.1
19141,2019,8,5,20,20.1
19141,2019,8,5,21,18.7
19141,2019,8,5,22,17.6
19141,2019,8,5,23,17.6
19141,2019,8,6,0,16.3
19141,2019,8,6,1,14.8
19141,2019,8,6,2,13.7
19141,2019,8,6,3,12.6
19141,2019,8,6,4,16.0
19141,2019,8,6,5,18.0
19141,2019,8,6,6,20.3
19141,2019,8,6,7,22.6
19141,2019,8,6,8,24.5
19141,2019,8,6,9,26.2
19141,2019,8,6,10,27.9
19141,2019,8,6,11,29.0
19141,2019,8,6,12,29.6
19141,2019,8,6,13,29.5
19141,2019,8,6,14,29.1
19141,2019,8,6,15,28.8
19141,2019,8,6,16,26.7
19141,2019,8,6,17,24.8
19141,2019,8,6,18,22.9
19141,2019,8,6,19,22.1
19141,2019,8,6,20,20.5
19141,2019,8,6,21,19.1
19141,2019,8,6,22,18.1
19141,2019,8,6,23,18.2
19141,2019,8,7,0,17.0
19141,2019,8,7,1,14.3
19141,2019,8,7,2,13.7
19141,2019,8,7,3,13.3
19141,2019,8,7,4,17.1
19141,2019,8,7,5,18.4
19141,2019,8,7,6,20.9
19141,2019,8,7,7,23.6
19141,2019,8,7,8,26.0
19141,2019,8,7,9,28.0
19141,2019,8,7,10,29.7
19141,2019,8,7,11,31.3
19141,2019,8,7,12,32.5
19141,2019,8,7,13,32.5
19141,2019,8,7,14,32.3
19141,2019,8,7,15,31.7
19141,2019,8,7,16,29.9
19141,2019,8,7,17,27.9
19141,2019,8,7,18,25.3
19141,2019,8,7,19,23.3
19141,2019,8,7,20,21.3
19141,2019,8,7,21,19.7
19141,2019,8,7,22,17.4
19141,2019,8,7,23,16.1
19141,2019,8,8,0,15.3
19141,2019,8,8,1,14.3
19141,2019,8,8,2,14.1
19141,2019,8,8,3,13.7
19141,2019,8,8,4,16.9
19141,2019,8,8,5,20.0
19141,2019,8,8,6,21.9
19141,2019,8,8,7,25.2
19141,2019,8,8,8,29.2
19141,2019,8,8,9,31.3
19141,2019,8,8,10,33.0
19141,2019,8,8,11,34.1
19141,2019,8,8,12,34.9
19141,2019,8,8,13,35.5
19141,2019,8,8,14,35.3
19141,2019,8,8,15,34.8
19141,2019,8,8,16,33.2
19141,2019,8,8,17,31.2
19141,2019,8,8,18,28.7
19141,2019,8,8,19,26.5
19141,2019,8,8,20,25.3
19141,2019,8,8,21,23.5
19141,2019,8,8,22,21.4
19141,2019,8,8,23,18.8
19141,2019,8,9,0,18.1
19141,2019,8,9,1,16.7
19141,2019,8,9,2,16.3
19141,2019,8,9,3,15.4
19141,2019,8,9,4,19.0
19141,2019,8,9,5,21.1
19141,2019,8,9,6,23.3
19141,2019,8,9,7,25.9
19141,2019,8,9,8,28.5
19141,2019,8,9,9,30.7
19141,2019,8,9,10,32.4
19141,2019,8,9,11,34.3
19141,2019,8,9,12,34.8
19141,2019,8,9,13,35.0
19141,2019,8,9,14,34.1
19141,2019,8,9,15,33.1
19141,2019,8,9,16,31.3
19141,2019,8,9,17,28.5
19141,2019,8,9,18,25.4
19141,2019,8,9,19,24.5
19141,2019,8,9,20,23.0
19141,2019,8,9,21,22.0
19141,2019,8,9,22,20.6
19141,2019,8,9,23,19.2
19141,2019,8,10,0,17.9
19141,2019,8,10,1,15.4
19141,2019,8,10,2,14.3
19141,2019,8,10,3,13.7
19141,2019,8,10,4,17.3
19141,2019,8,10,5,20.8
19141,2019,8,10,6,22.3
19141,2019,8,10,7,24.5
19141,2019,8,10,8,26.5
19141,2019,8,10,9,28.9
19141,2019,8,10,10,30.7
19141,2019,8,10,11,32.9
19141,2019,8,10,12,33.8
19141,2019,8,10,13,33.9
19141,2019,8,10,14,32.3
19141,2019,8,10,15,30.9
19141,2019,8,10,16,30.1
19141,2019,8,10,17,28.3
19141,2019,8,10,18,25.8
19141,2019,8,10,19,24.8
19141,2019,8,10,20,23.7
19141,2019,8,10,21,22.7
19141,2019,8,10,22,21.9
19141,2019,8,10,23,21.2
19141,2019,8,11,0,20.7
19141,2019,8,11,1,19.1
19141,2019,8,11,2,16.6
19141,2019,8,11,3,16.0
19141,2019,8,11,4,18.4
19141,2019,8,11,5,21.6
19141,2019,8,11,6,23.6
19141,2019,8,11,7,26.7
19141,2019,8,11,8,29.2
19141,2019,8,11,9,31.2
19141,2019,8,11,10,32.4
19141,2019,8,11,11,33.0
19141,2019,8,11,12,34.1
19141,2019,8,11,13,34.0
19141,2019,8,11,14,33.1
19141,2019,8,11,15,31.7
19141,2019,8,11,16,29.6
19141,2019,8,11,17,28.2
19141,2019,8,11,18,26.0
19141,2019,8,11,19,24.5
19141,2019,8,11,20,23.4
19141,2019,8,11,21,22.8
19141,2019,8,11,22,21.9
19141,2019,8,11,23,20.6
19141,2019,8,12,0,19.2
19141,2019,8,12,1,18.1
19141,2019,8,12,2,17.6
19141,2019,8,12,3,16.5
19141,2019,8,12,4,19.7
19141,2019,8,12,5,21.9
19141,2019,8,12,6,24.3
19141,2019,8,12,7,26.5
19141,2019,8,12,8,29.0
19141,2019,8,12,9,30.7
19141,2019,8,12,10,33.2
19141,2019,8,12,11,35.3
19141,2019,8,12,12,35.6
19141,2019,8,12,13,35.5
19141,2019,8,12,14,35.3
19141,2019,8,12,15,33.5
19141,2019,8,12,16,31.1
19141,2019,8,12,17,28.7
19141,2019,8,12,18,26.5
19141,2019,8,12,19,25.8
19141,2019,8,12,20,24.4
19141,2019,8,12,21,23.4
19141,2019,8,12,22,20.6
19141,2019,8,12,23,18.7
19141,2019,8,13,0,17.6
19141,2019,8,13,1,16.9
19141,2019,8,13,2,16.2
19141,2019,8,13,3,15.4
19141,2019,8,13,4,18.9
19141,2019,8,13,5,21.7
19141,2019,8,13,6,23.3
19141,2019,8,13,7,28.1
19141,2019,8,13,8,31.0
19141,2019,8,13,9,33.1
19141,2019,8,13,10,35.1
19141,2019,8,13,11,36.2
19141,2019,8,13,12,36.8
19141,2019,8,13,13,37.4
19141,2019,8,13,14,37.8
19141,2019,8,13,15,36.9
19141,2019,8,13,16,34.3
19141,2019,8,13,17,32.3
19141,2019,8,13,18,29.6
19141,2019,8,13,19,27.3
19141,2019,8,13,20,24.7
19141,2019,8,13,21,21.6
19141,2019,8,13,22,20.6
19141,2019,8,13,23,19.3
19141,2019,8,14,0,18.4
19141,2019,8,14,1,17.6
19141,2019,8,14,2,17.4
19141,2019,8,14,3,16.5
19141,2019,8,14,4,19.2
19141,2019,8,14,5,21.3
19141,2019,8,14,6,23.3
19141,2019,8,14,7,25.4
19141,2019,8,14,8,28.3
19141,2019,8,14,9,31.6
19141,2019,8,14,10,32.5
19141,2019,8,14,11,35.2
19141,2019,8,14,12,35.9
19141,2019,8,14,13,35.4
19141,2019,8,14,14,34.8
19141,2019,8,14,15,34.5
19141,2019,8,14,16,32.4
19141,2019,8,14,17,30.3
19141,2019,8,14,18,28.4
19141,2019,8,14,19,27.2
19141,2019,8,14,20,25.9
19141,2019,8,14,21,25.6
19141,2019,8,14,22,25.2
19141,2019,8,14,23,24.1
19141,2019,8,15,0,23.9
19141,2019,8,15,1,23.8
19141,2019,8,15,2,23.1
19141,2019,8,15,3,22.6
19141,2019,8,15,4,22.7
19141,2019,8,15,5,24.1
19141,2019,8,15,6,23.9
19141,2019,8,15,7,26.1
19141,2019,8,15,8,27.8
19141,2019,8,15,9,28.3
19141,2019,8,15,10,30.1
19141,2019,8,15,11,30.2
19141,2019,8,15,12,28.5
19141,2019,8,15,13,29.0
19141,2019,8,15,14,29.2
19141,2019,8,15,15,29.4
19141,2019,8,15,16,27.8
19141,2019,8,15,17,27.2
19141,2019,8,15,18,26.6
19141,2019,8,15,19,25.9
19141,2019,8,15,20,25.3
19141,2019,8,15,21,25.2
19141,2019,8,15,22,24.7
19141,2019,8,15,23,24.7
19141,2019,8,16,0,24.1
19141,2019,8,16,1,24.1
19141,2019,8,16,2,24.1
19141,2019,8,16,3,23.6
19141,2019,8,16,4,23.5
19141,2019,8,16,5,24.4
19141,2019,8,16,6,24.6
19141,2019,8,16,7,25.0
19141,2019,8,16,8,25.3
19141,2019,8,16,9,25.4
19141,2019,8,16,10,27.1
19141,2019,8,16,11,28.4
19141,2019,8,16,12,29.6
19141,2019,8,16,13,29.7
19141,2019,8,16,14,29.8
19141,2019,8,16,15,26.7
19141,2019,8,16,16,25.3
19141,2019,8,16,17,24.3
19141,2019,8,16,18,23.6
19141,2019,8,16,19,23.1
19141,2019,8,16,20,22.0
19141,2019,8,16,21,21.2
19141,2019,8,16,22,21.5
19141,2019,8,16,23,21.3
19141,2019,8,17,0,20.5
19141,2019,8,17,1,19.1
19141,2019,8,17,2,19.9
19141,2019,8,17,3,19.7
19141,2019,8,17,4,19.9
19141,2019,8,17,5,21.7
19141,2019,8,17,6,23.2
19141,2019,8,17,7,24.6
19141,2019,8,17,8,25.9
19141,2019,8,17,9,27.2
19141,2019,8,17,10,29.2
19141,2019,8,17,11,30.1
19141,2019,8,17,12,29.7
19141,2019,8,17,13,25.3
19141,2019,8,17,14,20.1
19141,2019,8,17,15,20.0
19141,2019,8,17,16,19.5
19141,2019,8,17,17,19.5
19141,2019,8,17,18,18.7
19141,2019,8,17,19,18.2
19141,2019,8,17,20,18.1
19141,2019,8,17,21,18.2
19141,2019,8,17,22,18.2
19141,2019,8,17,23,18.2
19141,2019,8,18,0,17.5
19141,2019,8,18,1,17.1
19141,2019,8,18,2,16.9
19141,2019,8,18,3,16.8
19141,2019,8,18,4,17.6
19141,2019,8,18,5,17.7
19141,2019,8,18,6,18.2
19141,2019,8,18,7,18.9
19141,2019,8,18,8,20.1
19141,2019,8,18,9,20.9
19141,2019,8,18,10,22.8
19141,2019,8,18,11,23.9
19141,2019,8,18,12,25.2
19141,2019,8,18,13,25.5
19141,2019,8,18,14,25.2
19141,2019,8,18,15,23.9
19141,2019,8,18,16,22.6
19141,2019,8,18,17,22.5
19141,2019,8,18,18,20.7
19141,2019,8,18,19,19.3
19141,2019,8,18,20,17.1
19141,2019,8,18,21,16.5
19141,2019,8,18,22,16.3
19141,2019,8,18,23,15.6
19141,2019,8,19,0,15.2
19141,2019,8,19,1,14.3
19141,2019,8,19,2,13.0
19141,2019,8,19,3,12.4
19141,2019,8,19,4,13.8
19141,2019,8,19,5,17.5
19141,2019,8,19,6,19.5
19141,2019,8,19,7,21.3
19141,2019,8,19,8,23.2
19141,2019,8,19,9,24.8
19141,2019,8,19,10,25.7
19141,2019,8,19,11,26.8
19141,2019,8,19,12,27.0
19141,2019,8,19,13,27.0
19141,2019,8,19,14,27.1
19141,2019,8,19,15,26.4
19141,2019,8,19,16,25.4
19141,2019,8,19,17,23.4
19141,2019,8,19,18,21.7
19141,2019,8,19,19,20.6
19141,2019,8,19,20,19.8
19141,2019,8,19,21,18.5
19141,2019,8,19,22,17.7
19141,2019,8,19,23,17.6
19141,2019,8,20,0,16.9
19141,2019,8,20,1,15.6
19141,2019,8,20,2,15.1
19141,2019,8,20,3,14.3
19141,2019,8,20,4,15.5
19141,2019,8,20,5,18.2
19141,2019,8,20,6,20.7
19141,2019,8,20,7,22.5
19141,2019,8,20,8,24.6
19141,2019,8,20,9,25.5
19141,2019,8,20,10,26.9
19141,2019,8,20,11,27.8
19141,2019,8,20,12,27.8
19141,2019,8,20,13,27.8
19141,2019,8,20,14,27.7
19141,2019,8,20,15,27.8
19141,2019,8,20,16,26.1
19141,2019,8,20,17,24.2
19141,2019,8,20,18,22.6
19141,2019,8,20,19,22.1
19141,2019,8,20,20,21.5
19141,2019,8,20,21,21.4
19141,2019,8,20,22,20.7
19141,2019,8,20,23,19.5
19141,2019,8,21,0,19.2
19141,2019,8,21,1,18.1
19141,2019,8,21,2,18.9
19141,2019,8,21,3,19.6
19141,2019,8,21,4,19.6
19141,2019,8,21,5,18.3
19141,2019,8,21,6,17.5
19141,2019,8,21,7,18.1
19141,2019,8,21,8,18.2
19141,2019,8,21,9,19.0
19141,2019,8,21,10,21.3
19141,2019,8,21,11,22.9
19141,2019,8,21,12,24.5
19141,2019,8,21,13,25.1
19141,2019,8,21,14,25.3
19141,2019,8,21,15,24.4
19141,2019,8,21,16,23.2
19141,2019,8,21,17,22.7
19141,2019,8,21,18,22.2
19141,2019,8,21,19,21.9
19141,2019,8,21,20,21.5
19141,2019,8,21,21,20.6
19141,2019,8,21,22,19.5
19141,2019,8,21,23,19.4
19141,2019,8,22,0,20.1
19141,2019,8,22,1,20.2
19141,2019,8,22,2,20.0
19141,2019,8,22,3,20.0
19141,2019,8,22,4,20.0
19141,2019,8,22,5,20.9
19141,2019,8,22,6,22.5
19141,2019,8,22,7,24.5
19141,2019,8,22,8,26.6
19141,2019,8,22,9,27.6
19141,2019,8,22,10,28.4
19141,2019,8,22,11,29.3
19141,2019,8,22,12,30.4
19141,2019,8,22,13,30.5
19141,2019,8,22,14,28.5
19141,2019,8,22,15,27.8
19141,2019,8,22,16,27.3
19141,2019,8,22,17,26.1
19141,2019,8,22,18,25.1
19141,2019,8,22,19,24.6
19141,2019,8,22,20,23.3
19141,2019,8,22,21,23.2
19141,2019,8,22,22,21.4
19141,2019,8,22,23,20.2
19141,2019,8,23,0,20.0
19141,2019,8,23,1,19.4
19141,2019,8,23,2,20.0
19141,2019,8,23,3,19.4
19141,2019,8,23,4,18.8
19141,2019,8,23,5,22.6
19141,2019,8,23,6,23.7
19141,2019,8,23,7,25.4
19141,2019,8,23,8,26.5
19141,2019,8,23,9,28.4
19141,2019,8,23,10,29.7
19141,2019,8,23,11,31.1
19141,2019,8,23,12,31.5
19141,2019,8,23,13,32.3
19141,2019,8,23,14,31.6
19141,2019,8,23,15,31.1
19141,2019,8,23,16,29.4
19141,2019,8,23,17,27.6
19141,2019,8,23,18,26.4
19141,2019,8,23,19,25.3
19141,2019,8,23,20,24.5
19141,2019,8,23,21,23.9
19141,2019,8,23,22,22.7
19141,2019,8,23,23,21.2
19141,2019,8,24,0,20.6
19141,2019,8,24,1,19.0
19141,2019,8,24,2,17.6
19141,2019,8,24,3,17.5
19141,2019,8,24,4,18.5
19141,2019,8,24,5,20.7
19141,2019,8,24,6,22.4
19141,2019,8,24,7,25.0
19141,2019,8,24,8,26.9
19141,2019,8,24,9,29.4
19141,2019,8,24,10,31.5
19141,2019,8,24,11,33.4
19141,2019,8,24,12,34.2
19141,2019,8,24,13,34.2
19141,2019,8,24,14,32.9
19141,2019,8,24,15,32.0
19141,2019,8,24,16,31.2
19141,2019,8,24,17,28.8
19141,2019,8,24,18,27.1
19141,2019,8,24,19,25.9
19141,2019,8,24,20,24.8
19141,2019,8,24,21,23.5
19141,2019,8,24,22,22.6
19141,2019,8,24,23,21.6
19141,2019,8,25,0,20.4
19141,2019,8,25,1,19.4
19141,2019,8,25,2,18.6
19141,2019,8,25,3,18.2
19141,2019,8,25,4,19.0
19141,2019,8,25,5,21.8
19141,2019,8,25,6,24.4
19141,2019,8,25,7,26.2
19141,2019,8,25,8,28.4
19141,2019,8,25,9,30.8
19141,2019,8,25,10,32.7
19141,2019,8,25,11,34.1
19141,2019,8,25,12,34.3
19141,2019,8,25,13,34.1
19141,2019,8,25,14,32.9
19141,2019,8,25,15,31.9
19141,2019,8,25,16,30.5
19141,2019,8,25,17,28.7
19141,2019,8,25,18,27.0
19141,2019,8,25,19,26.2
19141,2019,8,25,20,25.4
19141,2019,8,25,21,24.6
19141,2019,8,25,22,24.5
19141,2019,8,25,23,24.1
19141,2019,8,26,0,23.2
19141,2019,8,26,1,22.1
19141,2019,8,26,2,19.9
19141,2019,8,26,3,19.4
19141,2019,8,26,4,19.6
19141,2019,8,26,5,22.8
19141,2019,8,26,6,24.3
19141,2019,8,26,7,27.0
19141,2019,8,26,8,29.0
19141,2019,8,26,9,31.5
19141,2019,8,26,10,32.8
19141,2019,8,26,11,34.2
19141,2019,8,26,12,34.3
19141,2019,8,26,13,33.5
19141,2019,8,26,14,32.2
19141,2019,8,26,15,31.1
19141,2019,8,26,16,29.8
19141,2019,8,26,17,28.1
19141,2019,8,26,18,26.4
19141,2019,8,26,19,25.2
19141,2019,8,26,20,24.3
19141,2019,8,26,21,23.6
19141,2019,8,26,22,21.5
19141,2019,8,26,23,20.8
19141,2019,8,27,0,20.0
19141,2019,8,27,1,19.7
19141,2019,8,27,2,18.7
19141,2019,8,27,3,18.2
19141,2019,8,27,4,19.3
19141,2019,8,27,5,22.2
19141,2019,8,27,6,23.7
19141,2019,8,27,7,25.5
19141,2019,8,27,8,27.3
19141,2019,8,27,9,29.8
19141,2019,8,27,10,31.1
19141,2019,8,27,11,32.2
19141,2019,8,27,12,32.3
19141,2019,8,27,13,32.3
19141,2019,8,27,14,31.5
19141,2019,8,27,15,31.0
19141,2019,8,27,16,29.1
19141,2019,8,27,17,26.9
19141,2019,8,27,18,25.3
19141,2019,8,27,19,24.6
19141,2019,8,27,20,23.3
19141,2019,8,27,21,22.0
19141,2019,8,27,22,22.0
19141,2019,8,27,23,21.0
19141,2019,8,28,0,20.5
19141,2019,8,28,1,19.8
19141,2019,8,28,2,17.7
19141,2019,8,28,3,16.9
19141,2019,8,28,4,17.9
19141,2019,8,28,5,20.8
19141,2019,8,28,6,22.6
19141,2019,8,28,7,25.3
19141,2019,8,28,8,27.1
19141,2019,8,28,9,29.1
19141,2019,8,28,10,31.0
19141,2019,8,28,11,32.0
19141,2019,8,28,12,32.3
19141,2019,8,28,13,32.3
19141,2019,8,28,14,31.4
19141,2019,8,28,15,30.2
19141,2019,8,28,16,28.6
19141,2019,8,28,17,26.0
19141,2019,8,28,18,24.5
19141,2019,8,28,19,23.1
19141,2019,8,28,20,22.0
19141,2019,8,28,21,21.4
19141,2019,8,28,22,21.0
19141,2019,8,28,23,19.6
19141,2019,8,29,0,18.9
19141,2019,8,29,1,17.7
19141,2019,8,29,2,16.9
19141,2019,8,29,3,16.3
19141,2019,8,29,4,17.0
19141,2019,8,29,5,20.1
19141,2019,8,29,6,21.9
19141,2019,8,29,7,24.1
19141,2019,8,29,8,26.7
19141,2019,8,29,9,28.3
19141,2019,8,29,10,30.3
19141,2019,8,29,11,31.3
19141,2019,8,29,12,31.2
19141,2019,8,29,13,30.9
19141,2019,8,29,14,30.8
19141,2019,8,29,15,29.1
19141,2019,8,29,16,27.4
19141,2019,8,29,17,25.3
19141,2019,8,29,18,23.5
19141,2019,8,29,19,22.7
19141,2019,8,29,20,21.8
19141,2019,8,29,21,21.4
19141,2019,8,29,22,20.6
19141,2019,8,29,23,20.1
19141,2019,8,30,0,19.5
19141,2019,8,30,1,18.6
19141,2019,8,30,2,18.5
19141,2019,8,30,3,18.7
19141,2019,8,30,4,17.2
19141,2019,8,30,5,21.6
19141,2019,8,30,6,22.2
19141,2019,8,30,7,24.1
19141,2019,8,30,8,24.6
19141,2019,8,30,9,26.5
19141,2019,8,30,10,27.9
19141,2019,8,30,11,29.0
19141,2019,8,30,12,29.0
19141,2019,8,30,13,29.1
19141,2019,8,30,14,28.5
19141,2019,8,30,15,27.8
19141,2019,8,30,16,26.6
19141,2019,8,30,17,24.2
19141,2019,8,30,18,22.6
19141,2019,8,30,19,21.9
19141,2019,8,30,20,21.2
19141,2019,8,30,21,20.5
19141,2019,8,30,22,18.8
19141,2019,8,30,23,18.2
19141,2019,8,31,0,18.1
19141,2019,8,31,1,17.2
19141,2019,8,31,2,15.0
19141,2019,8,31,3,14.2
19141,2019,8,31,4,15.5
19141,2019,8,31,5,18.3
19141,2019,8,31,6,20.6
19141,2019,8,31,7,22.1
19141,2019,8,31,8,24.6
19141,2019,8,31,9,26.1
19141,2019,8,31,10,27.5
19141,2019,8,31,11,28.9
19141,2019,8,31,12,29.7
19141,2019,8,31,13,29.7
19141,2019,8,31,14,29.6
19141,2019,8,31,15,28.3
19141,2019,8,31,16,26.6
19141,2019,8,31,17,24.0
19141,2019,8,31,18,22.5
19141,2019,8,31,19,21.3
19141,2019,8,31,20,20.7
19141,2019,8,31,21,19.6
19141,2019,8,31,22,18.7
19141,2019,8,31,23,17.0
19141,2020,7,1,0,17.5
19141,2020,7,1,1,16.1
19141,2020,7,1,2,15.3
19141,2020,7,1,3,15.7
19141,2020,7,1,4,20.3
19141,2020,7,1,5,22.7
19141,2020,7,1,6,24.7
19141,2020,7,1,7,26.8
19141,2020,7,1,8,29.2
19141,2020,7,1,9,30.7
19141,2020,7,1,10,32.0
19141,2020,7,1,11,33.0
19141,2020,7,1,12,33.7
19141,2020,7,1,13,33.9
19141,2020,7,1,14,33.4
19141,2020,7,1,15,32.7
19141,2020,7,1,16,31.4
19141,2020,7,1,17,30.0
19141,2020,7,1,18,27.6
19141,2020,7,1,19,25.8
19141,2020,7,1,20,24.0
19141,2020,7,1,21,22.6
19141,2020,7,1,22,20.6
19141,2020,7,1,23,21.0
19141,2020,7,2,0,21.0
19141,2020,7,2,1,17.7
19141,2020,7,2,2,16.8
19141,2020,7,2,3,16.6
19141,2020,7,2,4,20.6
19141,2020,7,2,5,22.7
19141,2020,7,2,6,24.8
19141,2020,7,2,7,27.3
19141,2020,7,2,8,29.7
19141,2020,7,2,9,31.4
19141,2020,7,2,10,32.6
19141,2020,7,2,11,33.8
19141,2020,7,2,12,34.9
19141,2020,7,2,13,34.9
19141,2020,7,2,14,34.1
19141,2020,7,2,15,32.9
19141,2020,7,2,16,31.8
19141,2020,7,2,17,30.0
19141,2020,7,2,18,27.2
19141,2020,7,2,19,25.1
19141,2020,7,2,20,23.6
19141,2020,7,2,21,22.2
19141,2020,7,2,22,20.1
19141,2020,7,2,23,19.7
19141,2020,7,3,0,17.8
19141,2020,7,3,1,16.8
19141,2020,7,3,2,16.2
19141,2020,7,3,3,16.4
19141,2020,7,3,4,20.4
19141,2020,7,3,5,22.1
19141,2020,7,3,6,24.5
19141,2020,7,3,7,27.1
19141,2020,7,3,8,29.9
19141,2020,7,3,9,31.3
19141,2020,7,3,10,33.2
19141,2020,7,3,11,34.5
19141,2020,7,3,12,35.7
19141,2020,7,3,13,35.6
19141,2020,7,3,14,35.3
19141,2020,7,3,15,34.0
19141,2020,7,3,16,33.2
19141,2020,7,3,17,31.5
19141,2020,7,3,18,29.2
19141,2020,7,3,19,26.4
19141,2020,7,3,20,24.2
19141,2020,7,3,21,22.2
19141,2020,7,3,22,21.0
19141,2020,7,3,23,20.2
19141,2020,7,4,0,19.4
19141,2020,7,4,1,18.7
19141,2020,7,4,2,17.4
19141,2020,7,4,3,17.7
19141,2020,7,4,4,21.9
19141,2020,7,4,5,23.9
19141,2020,7,4,6,25.0
19141,2020,7,4,7,27.8
19141,2020,7,4,8,29.5
19141,2020,7,4,9,31.3
19141,2020,7,4,10,32.7
19141,2020,7,4,11,34.4
19141,2020,7,4,12,34.8
19141,2020,7,4,13,34.7
19141,2020,7,4,14,34.2
19141,2020,7,4,15,33.4
19141,2020,7,4,16,32.3
19141,2020,7,4,17,30.3
19141,2020,7,4,18,28.2
19141,2020,7,4,19,26.4
19141,2020,7,4,20,24.9
19141,2020,7,4,21,24.6
19141,2020,7,4,22,23.1
19141,2020,7,4,23,22.5
19141,2020,7,5,0,20.5
19141,2020,7,5,1,20.6
19141,2020,7,5,2,20.6
19141,2020,7,5,3,21.1
19141,2020,7,5,4,22.0
19141,2020,7,5,5,23.1
19141,2020,7,5,6,25.6
19141,2020,7,5,7,26.0
19141,2020,7,5,8,28.4
19141,2020,7,5,9,30.1
19141,2020,7,5,10,31.3
19141,2020,7,5,11,32.2
19141,2020,7,5,12,32.7
19141,2020,7,5,13,33.0
19141,2020,7,5,14,32.6
19141,2020,7,5,15,32.4
19141,2020,7,5,16,30.8
19141,2020,7,5,17,28.9
19141,2020,7,5,18,26.6
19141,2020,7,5,19,25.2
19141,2020,7,5,20,24.2
19141,2020,7,5,21,23.3
19141,2020,7,5,22,22.8
19141,2020,7,5,23,21.9
19141,2020,7,6,0,21.9
19141,2020,7,6,1,22.0
19141,2020,7,6,2,22.1
19141,2020,7,6,3,22.1
19141,2020,7,6,4,22.4
19141,2020,7,6,5,24.3
19141,2020,7,6,6,25.8
19141,2020,7,6,7,26.1
19141,2020,7,6,8,27.5
19141,2020,7,6,9,29.7
19141,2020,7,6,10,32.2
19141,2020,7,6,11,33.2
19141,2020,7,6,12,34.5
19141,2020,7,6,13,35.5
19141,2020,7,6,14,35.6
19141,2020,7,6,15,34.8
19141,2020,7,6,16,32.7
19141,2020,7,6,17,30.8
19141,2020,7,6,18,29.7
19141,2020,7,6,19,28.0
19141,2020,7,6,20,25.5
19141,2020,7,6,21,24.7
