istasyon_no,yil,ay,gun,saat,saatlik_nispi_nem_yuzde
17123,2022,7,2,5,74
17123,2022,7,2,6,63
17123,2022,7,2,7,56
17123,2022,7,2,8,51
17123,2022,7,2,9,44
17123,2022,7,2,10,40
17123,2022,7,2,11,39
17123,2022,7,2,12,42
17123,2022,7,2,13,43
17123,2022,7,2,14,48
17123,2022,7,2,15,50
17123,2022,7,2,16,52
17123,2022,7,2,17,55
17123,2022,7,2,18,61
17123,2022,7,2,19,67
17123,2022,7,2,20,71
17123,2022,7,2,21,75
17123,2022,7,2,22,74
17123,2022,7,2,23,77
17123,2022,7,3,0,81
17123,2022,7,3,1,83
17123,2022,7,3,2,96
17123,2022,7,3,3,99
17123,2022,7,3,4,85
17123,2022,7,3,5,80
17123,2022,7,3,6,65
17123,2022,7,3,7,57
17123,2022,7,3,8,47
17123,2022,7,3,9,47
17123,2022,7,3,10,46
17123,2022,7,3,11,41
17123,2022,7,3,12,32
17123,2022,7,3,13,32
17123,2022,7,3,14,40
17123,2022,7,3,15,44
17123,2022,7,3,16,48
17123,2022,7,3,17,50
17123,2022,7,3,18,57
17123,2022,7,3,19,58
17123,2022,7,3,20,64
17123,2022,7,3,21,63
17123,2022,7,3,22,64
17123,2022,7,3,23,74
17123,2022,7,4,0,82
17123,2022,7,4,1,88
17123,2022,7,4,2,93
17123,2022,7,4,3,98
17123,2022,7,4,4,85
17123,2022,7,4,5,70
17123,2022,7,4,6,52
17123,2022,7,4,7,46
17123,2022,7,4,8,41
17123,2022,7,4,9,26
17123,2022,7,4,10,33
17123,2022,7,4,11,25
17123,2022,7,4,12,22
17123,2022,7,4,13,25
17123,2022,7,4,14,24
17123,2022,7,4,15,29
17123,2022,7,4,16,41
17123,2022,7,4,17,44
17123,2022,7,4,18,48
17123,2022,7,4,19,56
17123,2022,7,4,20,63
17123,2022,7,4,21,63
17123,2022,7,4,22,62
17123,2022,7,4,23,70
17123,2022,7,5,0,77
17123,2022,7,5,1,77
17123,2022,7,5,2,86
17123,2022,7,5,3,88
17123,2022,7,5,4,74
17123,2022,7,5,5,65
17123,2022,7,5,6,55
17123,2022,7,5,7,48
17123,2022,7,5,8,41
17123,2022,7,5,9,37
17123,2022,7,5,10,33
17123,2022,7,5,11,29
17123,2022,7,5,12,31
17123,2022,7,5,13,30
17123,2022,7,5,14,31
17123,2022,7,5,15,32
17123,2022,7,5,16,37
17123,2022,7,5,17,41
17123,2022,7,5,18,41
17123,2022,7,5,19,52
17123,2022,7,5,20,57
17123,2022,7,5,21,65
17123,2022,7,5,22,70
17123,2022,7,5,23,78
17123,2022,7,6,0,82
17123,2022,7,6,1,84
17123,2022,7,6,2,94
17123,2022,7,6,3,94
17123,2022,7,6,4,86
17123,2022,7,6,5,76
17123,2022,7,6,6,63
17123,2022,7,6,7,53
17123,2022,7,6,8,45
17123,2022,7,6,9,42
17123,2022,7,6,10,35
17123,2022,7,6,11,33
17123,2022,7,6,12,33
17123,2022,7,6,13,31
17123,2022,7,6,14,30
17123,2022,7,6,15,33
17123,2022,7,6,16,41
17123,2022,7,6,17,55
17123,2022,7,6,18,66
17123,2022,7,6,19,70
17123,2022,7,6,20,69
17123,2022,7,6,21,71
17123,2022,7,6,22,73
17123,2022,7,6,23,77
17123,2022,7,7,1,82
17123,2022,7,7,2,83
17123,2022,7,7,3,83
17123,2022,7,7,4,75
17123,2022,7,7,5,61
17123,2022,7,7,6,58
17123,2022,7,7,7,55
17123,2022,7,7,8,50
17123,2022,7,7,9,48
17123,2022,7,7,10,43
17123,2022,7,7,11,47
17123,2022,7,7,12,41
17123,2022,7,7,13,43
17123,2022,7,7,14,45
17123,2022,7,7,15,49
17123,2022,7,7,16,52
17123,2022,7,7,17,58
17123,2022,7,7,18,67
17123,2022,7,7,19,73
17123,2022,7,7,20,78
17123,2022,7,7,21,82
17123,2022,7,7,22,84
17123,2022,7,7,23,87
17123,2022,7,8,0,94
17123,2022,7,8,1,95
17123,2022,7,8,2,96
17123,2022,7,8,3,97
17123,2022,7,8,4,88
17123,2022,7,8,5,73
17123,2022,7,8,6,66
17123,2022,7,8,7,62
17123,2022,7,8,8,58
17123,2022,7,8,9,52
17123,2022,7,8,10,50
17123,2022,7,8,11,46
17123,2022,7,8,12,45
17123,2022,7,8,13,41
17123,2022,7,8,14,42
17123,2022,7,8,15,43
17123,2022,7,8,16,52
17123,2022,7,8,17,57
17123,2022,7,8,18,63
17123,2022,7,8,19,66
17123,2022,7,8,20,78
17123,2022,7,8,21,81
17123,2022,7,8,22,83
17123,2022,7,8,23,84
17123,2022,7,9,0,84
17123,2022,7,9,1,89
17123,2022,7,9,2,94
17123,2022,7,9,3,95
17123,2022,7,9,4,92
17123,2022,7,9,5,80
17123,2022,7,9,6,70
17123,2022,7,9,7,66
17123,2022,7,9,8,59
17123,2022,7,9,9,53
17123,2022,7,9,10,49
17123,2022,7,9,11,50
17123,2022,7,9,12,48
17123,2022,7,9,13,54
17123,2022,7,9,14,54
17123,2022,7,9,15,59
17123,2022,7,9,16,85
17123,2022,7,9,17,78
17123,2022,7,9,18,76
17123,2022,7,9,19,74
17123,2022,7,9,20,83
17123,2022,7,9,21,87
17123,2022,7,9,22,85
17123,2022,7,9,23,99
17123,2022,7,10,0,100
17123,2022,7,10,1,99
17123,2022,7,10,2,98
17123,2022,7,10,3,98
17123,2022,7,10,4,89
17123,2022,7,10,5,78
17123,2022,7,10,6,67
17123,2022,7,10,7,67
17123,2022,7,10,8,63
17123,2022,7,10,9,62
17123,2022,7,10,10,64
17123,2022,7,10,11,65
17123,2022,7,10,12,59
17123,2022,7,10,13,60
17123,2022,7,10,14,60
17123,2022,7,10,15,62
17123,2022,7,10,16,65
17123,2022,7,10,17,70
17123,2022,7,10,18,76
17123,2022,7,10,19,76
17123,2022,7,10,20,79
17123,2022,7,10,21,83
17123,2022,7,10,22,86
17123,2022,7,10,23,95
17123,2022,7,11,0,96
17123,2022,7,11,1,99
17123,2022,7,11,2,97
17123,2022,7,11,3,95
17123,2022,7,11,4,88
17123,2022,7,11,5,80
17123,2022,7,11,6,65
17123,2022,7,11,7,58
17123,2022,7,11,8,55
17123,2022,7,11,9,52
17123,2022,7,11,10,44
17123,2022,7,11,11,40
17123,2022,7,11,12,41
17123,2022,7,11,13,42
17123,2022,7,11,14,44
17123,2022,7,11,15,52
17123,2022,7,11,16,55
17123,2022,7,11,17,56
17123,2022,7,11,18,62
17123,2022,7,11,19,66
17123,2022,7,11,20,71
17123,2022,7,11,21,77
17123,2022,7,11,22,81
17123,2022,7,11,23,82
17123,2022,7,12,0,85
17123,2022,7,12,1,92
17123,2022,7,12,2,93
17123,2022,7,12,3,97
17123,2022,7,12,4,93
17123,2022,7,12,5,81
17123,2022,7,12,6,64
17123,2022,7,12,7,58
17123,2022,7,12,8,53
17123,2022,7,12,9,48
17123,2022,7,12,10,45
17123,2022,7,12,11,44
17123,2022,7,12,12,40
17123,2022,7,12,13,43
17123,2022,7,12,14,47
17123,2022,7,12,15,50
17123,2022,7,12,16,56
17123,2022,7,12,17,62
17123,2022,7,12,18,67
17123,2022,7,12,19,72
17123,2022,7,12,20,74
17123,2022,7,12,21,79
17123,2022,7,12,22,82
17123,2022,7,12,23,84
17123,2022,7,13,0,86
17123,2022,7,13,1,87
17123,2022,7,13,2,89
17123,2022,7,13,3,89
17123,2022,7,13,4,84
17123,2022,7,13,5,75
17123,2022,7,13,6,71
17123,2022,7,13,7,63
17123,2022,7,13,8,61
17123,2022,7,13,9,62
17123,2022,7,13,10,54
17123,2022,7,13,11,52
17123,2022,7,13,12,51
17123,2022,7,13,13,51
17123,2022,7,13,14,51
17123,2022,7,13,15,54
17123,2022,7,13,16,57
17123,2022,7,13,17,63
17123,2022,7,13,18,67
17123,2022,7,13,19,69
17123,2022,7,13,20,74
17123,2022,7,13,21,73
17123,2022,7,13,22,80
17123,2022,7,13,23,84
17123,2022,7,14,0,83
17123,2022,7,14,1,83
17123,2022,7,14,2,74
17123,2022,7,14,3,79
17123,2022,7,14,4,76
17123,2022,7,14,5,63
17123,2022,7,14,6,54
17123,2022,7,14,7,48
17123,2022,7,14,8,48
17123,2022,7,14,9,45
17123,2022,7,14,10,43
17123,2022,7,14,11,41
17123,2022,7,14,12,39
17123,2022,7,14,13,35
17123,2022,7,14,14,32
17123,2022,7,14,15,35
17123,2022,7,14,16,42
17123,2022,7,14,17,50
17123,2022,7,14,18,56
17123,2022,7,14,19,62
17123,2022,7,14,20,64
17123,2022,7,14,21,74
17123,2022,7,14,22,79
17123,2022,7,14,23,82
17123,2022,7,15,0,84
17123,2022,7,15,1,97
17123,2022,7,15,2,99
17123,2022,7,15,3,99
17123,2022,7,15,4,96
17123,2022,7,15,5,79
17123,2022,7,15,6,64
17123,2022,7,15,7,56
17123,2022,7,15,8,48
17123,2022,7,15,9,46
17123,2022,7,15,10,40
17123,2022,7,15,11,35
17123,2022,7,15,12,36
17123,2022,7,15,13,38
17123,2022,7,15,14,39
17123,2022,7,15,15,43
17123,2022,7,15,16,45
17123,2022,7,15,17,47
17123,2022,7,15,18,54
17123,2022,7,15,19,61
17123,2022,7,15,20,69
17123,2022,7,15,21,72
17123,2022,7,15,22,75
17123,2022,7,15,23,79
17123,2022,7,16,0,80
17123,2022,7,16,1,87
17123,2022,7,16,2,86
17123,2022,7,16,3,96
17123,2022,7,16,4,86
17123,2022,7,16,5,73
17123,2022,7,16,6,62
17123,2022,7,16,7,55
17123,2022,7,16,8,51
17123,2022,7,16,9,46
17123,2022,7,16,10,44
17123,2022,7,16,11,37
17123,2022,7,16,12,33
17123,2022,7,16,13,36
17123,2022,7,16,14,39
17123,2022,7,16,15,43
17123,2022,7,16,16,48
17123,2022,7,16,17,54
17123,2022,7,16,18,63
17123,2022,7,16,19,71
17123,2022,7,16,20,73
17123,2022,7,16,21,76
17123,2022,7,16,22,80
17123,2022,7,16,23,84
17123,2022,7,17,0,100
17123,2022,7,17,1,99
17123,2022,7,17,2,99
17123,2022,7,17,3,99
17123,2022,7,17,4,92
17123,2022,7,17,5,74
17123,2022,7,17,6,63
17123,2022,7,17,7,53
17123,2022,7,17,8,45
17123,2022,7,17,9,40
17123,2022,7,17,10,38
17123,2022,7,17,11,40
17123,2022,7,17,12,42
17123,2022,7,17,13,43
17123,2022,7,17,14,43
17123,2022,7,17,15,44
17123,2022,7,17,16,46
17123,2022,7,17,17,54
17123,2022,7,17,18,60
17123,2022,7,17,19,64
17123,2022,7,17,20,63
17123,2022,7,17,21,64
17123,2022,7,17,22,67
17123,2022,7,17,23,70
17123,2022,7,18,0,63
17123,2022,7,18,1,77
17123,2022,7,18,2,75
17123,2022,7,18,3,60
17123,2022,7,18,4,61
17123,2022,7,18,5,58
17123,2022,7,18,6,46
17123,2022,7,18,7,44
17123,2022,7,18,8,45
17123,2022,7,18,9,42
17123,2022,7,18,10,40
17123,2022,7,18,11,37
17123,2022,7,18,12,34
17123,2022,7,18,13,40
17123,2022,7,18,14,40
17123,2022,7,18,15,43
17123,2022,7,18,16,43
17123,2022,7,18,17,50
17123,2022,7,18,18,54
17123,2022,7,18,19,54
17123,2022,7,18,20,52
17123,2022,7,18,21,51
17123,2022,7,18,22,53
17123,2022,7,18,23,72
17123,2022,7,19,0,82
17123,2022,7,19,1,84
17123,2022,7,19,2,83
17123,2022,7,19,3,87
17123,2022,7,19,4,82
17123,2022,7,19,5,69
17123,2022,7,19,6,49
17123,2022,7,19,7,46
17123,2022,7,19,8,47
17123,2022,7,19,9,45
17123,2022,7,19,10,42
17123,2022,7,19,11,40
17123,2022,7,19,12,37
17123,2022,7,19,13,38
17123,2022,7,19,14,43
17123,2022,7,19,15,48
17123,2022,7,19,16,53
17123,2022,7,19,17,61
17123,2022,7,19,18,66
17123,2022,7,19,19,70
17123,2022,7,19,20,73
17123,2022,7,19,21,74
17123,2022,7,19,22,75
17123,2022,7,19,23,84
17123,2022,7,20,0,87
17123,2022,7,20,1,90
17123,2022,7,20,2,92
17123,2022,7,20,3,91
17123,2022,7,20,4,82
17123,2022,7,20,5,73
17123,2022,7,20,6,64
17123,2022,7,20,7,60
17123,2022,7,20,8,49
17123,2022,7,20,9,44
17123,2022,7,20,10,42
17123,2022,7,20,11,41
17123,2022,7,20,12,40
17123,2022,7,20,13,40
17123,2022,7,20,14,42
17123,2022,7,20,15,44
17123,2022,7,20,16,46
17123,2022,7,20,17,50
17123,2022,7,20,18,61
17123,2022,7,20,19,65
17123,2022,7,20,20,67
17123,2022,7,20,21,70
17123,2022,7,20,22,79
17123,2022,7,20,23,83
17123,2022,7,21,0,85
17123,2022,7,21,1,93
17123,2022,7,21,2,94
17123,2022,7,21,3,93
17123,2022,7,21,4,84
17123,2022,7,21,5,72
17123,2022,7,21,6,54
17123,2022,7,21,7,39
17123,2022,7,21,8,33
17123,2022,7,21,9,31
17123,2022,7,21,10,33
17123,2022,7,21,11,34
17123,2022,7,21,12,31
17123,2022,7,21,13,32
17123,2022,7,21,14,34
17123,2022,7,21,15,35
17123,2022,7,21,16,37
17123,2022,7,21,17,43
17123,2022,7,21,18,51
17123,2022,7,21,19,60
17123,2022,7,21,20,70
17123,2022,7,21,21,77
17123,2022,7,21,22,69
17123,2022,7,21,23,82
17123,2022,7,22,0,75
17123,2022,7,22,1,80
17123,2022,7,22,2,78
17123,2022,7,22,3,87
17123,2022,7,22,4,78
17123,2022,7,22,5,71
17123,2022,7,22,6,51
17123,2022,7,22,7,33
17123,2022,7,22,8,34
17123,2022,7,22,9,26
17123,2022,7,22,10,37
17123,2022,7,22,11,36
17123,2022,7,22,12,35
17123,2022,7,22,13,32
17123,2022,7,22,14,29
17123,2022,7,22,15,33
17123,2022,7,22,16,36
17123,2022,7,22,17,42
17123,2022,7,22,18,47
17123,2022,7,22,19,52
17123,2022,7,22,20,47
17123,2022,7,22,21,48
17123,2022,7,22,22,54
17123,2022,7,22,23,51
17123,2022,7,23,0,48
17123,2022,7,23,1,59
17123,2022,7,23,2,68
17123,2022,7,23,3,67
17123,2022,7,23,4,64
17123,2022,7,23,5,53
17123,2022,7,23,6,41
17123,2022,7,23,7,35
17123,2022,7,23,8,33
17123,2022,7,23,9,32
17123,2022,7,23,10,31
17123,2022,7,23,11,30
17123,2022,7,23,12,26
17123,2022,7,23,13,27
17123,2022,7,23,14,28
17123,2022,7,23,15,29
17123,2022,7,23,16,30
17123,2022,7,23,17,38
17123,2022,7,23,18,40
17123,2022,7,23,19,45
17123,2022,7,23,20,47
17123,2022,7,23,21,55
17123,2022,7,23,22,55
17123,2022,7,23,23,64
17123,2022,7,24,0,73
17123,2022,7,24,1,73
17123,2022,7,24,2,72
17123,2022,7,24,3,72
17123,2022,7,24,4,72
17123,2022,7,24,5,62
17123,2022,7,24,6,49
17123,2022,7,24,7,37
17123,2022,7,24,8,32
17123,2022,7,24,9,28
17123,2022,7,24,10,24
17123,2022,7,24,11,20
17123,2022,7,24,12,23
17123,2022,7,24,13,25
17123,2022,7,24,14,26
17123,2022,7,24,15,26
17123,2022,7,24,16,30
17123,2022,7,24,17,35
17123,2022,7,24,18,39
17123,2022,7,24,19,42
17123,2022,7,24,20,33
17123,2022,7,24,21,43
17123,2022,7,24,22,45
17123,2022,7,24,23,56
17123,2022,7,25,0,70
17123,2022,7,25,1,80
17123,2022,7,25,2,78
17123,2022,7,25,3,83
17123,2022,7,25,4,75
17123,2022,7,25,5,58
17123,2022,7,25,6,50
17123,2022,7,25,7,42
17123,2022,7,25,8,38
17123,2022,7,25,9,35
17123,2022,7,25,10,28
17123,2022,7,25,11,27
17123,2022,7,25,12,25
17123,2022,7,25,13,24
17123,2022,7,25,14,25
17123,2022,7,25,15,34
17123,2022,7,25,16,34
17123,2022,7,25,17,39
17123,2022,7,25,18,44
17123,2022,7,25,19,49
17123,2022,7,25,20,55
17123,2022,7,25,21,59
17123,2022,7,25,22,62
17123,2022,7,25,23,69
17123,2022,7,26,0,75
17123,2022,7,26,1,75
17123,2022,7,26,2,74
17123,2022,7,26,3,76
17123,2022,7,26,4,74
17123,2022,7,26,5,66
17123,2022,7,26,6,62
17123,2022,7,26,7,50
17123,2022,7,26,8,43
17123,2022,7,26,9,40
17123,2022,7,26,10,36
17123,2022,7,26,11,33
17123,2022,7,26,12,29
17123,2022,7,26,13,28
17123,2022,7,26,14,29
17123,2022,7,26,15,31
17123,2022,7,26,16,35
17123,2022,7,26,17,37
17123,2022,7,26,18,46
17123,2022,7,26,19,55
17123,2022,7,26,20,55
17123,2022,7,26,21,64
17123,2022,7,26,22,68
17123,2022,7,26,23,72
17123,2022,7,27,0,77
17123,2022,7,27,1,81
17123,2022,7,27,2,88
17123,2022,7,27,3,93
17123,2022,7,27,4,84
17123,2022,7,27,5,67
17123,2022,7,27,6,58
17123,2022,7,27,7,52
17123,2022,7,27,8,45
17123,2022,7,27,9,41
17123,2022,7,27,10,33
17123,2022,7,27,11,25
17123,2022,7,27,12,23
17123,2022,7,27,13,25
17123,2022,7,27,14,27
17123,2022,7,27,15,32
17123,2022,7,27,16,33
17123,2022,7,27,17,33
17123,2022,7,27,18,37
17123,2022,7,27,19,41
17123,2022,7,27,20,44
17123,2022,7,27,21,48
17123,2022,7,27,22,53
17123,2022,7,27,23,51
17123,2022,7,28,0,54
17123,2022,7,28,1,67
17123,2022,7,28,2,81
17123,2022,7,28,3,74
17123,2022,7,28,4,68
17123,2022,7,28,5,56
17123,2022,7,28,6,49
17123,2022,7,28,7,41
17123,2022,7,28,8,34
17123,2022,7,28,9,31
17123,2022,7,28,10,28
17123,2022,7,28,11,22
17123,2022,7,28,12,22
17123,2022,7,28,13,20
17123,2022,7,28,14,21
17123,2022,7,28,15,26
17123,2022,7,28,16,28
17123,2022,7,28,17,31
17123,2022,7,28,18,35
17123,2022,7,28,19,38
17123,2022,7,28,20,44
17123,2022,7,28,21,50
17123,2022,7,28,22,61
17123,2022,7,28,23,56
17123,2022,7,29,0,62
17123,2022,7,29,1,73
17123,2022,7,29,2,72
17123,2022,7,29,3,83
17123,2022,7,29,4,74
17123,2022,7,29,5,67
17123,2022,7,29,6,58
17123,2022,7,29,7,46
17123,2022,7,29,8,32
17123,2022,7,29,9,24
17123,2022,7,29,10,23
17123,2022,7,29,11,21
17123,2022,7,29,12,20
17123,2022,7,29,13,19
17123,2022,7,29,14,25
17123,2022,7,29,15,31
17123,2022,7,29,16,39
17123,2022,7,29,17,46
17123,2022,7,29,18,51
17123,2022,7,29,19,53
17123,2022,7,29,20,60
17123,2022,7,29,21,64
17123,2022,7,29,22,67
17123,2022,7,29,23,72
17123,2022,7,30,0,76
17123,2022,7,30,1,80
17123,2022,7,30,2,80
17123,2022,7,30,3,79
17123,2022,7,30,4,78
17123,2022,7,30,5,72
17123,2022,7,30,6,64
17123,2022,7,30,7,55
17123,2022,7,30,8,44
17123,2022,7,30,9,37
17123,2022,7,30,10,35
17123,2022,7,30,11,27
17123,2022,7,30,12,26
17123,2022,7,30,13,29
17123,2022,7,30,14,29
17123,2022,7,30,15,34
17123,2022,7,30,16,38
17123,2022,7,30,17,51
17123,2022,7,30,18,59
17123,2022,7,30,19,64
17123,2022,7,30,20,68
17123,2022,7,30,21,73
17123,2022,7,30,22,76
17123,2022,7,30,23,78
17123,2022,7,31,0,81
17123,2022,7,31,1,83
17123,2022,7,31,2,84
17123,2022,7,31,3,96
17123,2022,7,31,4,90
17123,2022,7,31,5,78
17123,2022,7,31,6,70
17123,2022,7,31,7,58
17123,2022,7,31,8,47
17123,2022,7,31,9,43
17123,2022,7,31,10,40
17123,2022,7,31,11,29
17123,2022,7,31,12,31
17123,2022,7,31,13,36
17123,2022,7,31,14,43
17123,2022,7,31,15,47
17123,2022,7,31,16,53
17123,2022,7,31,17,59
17123,2022,7,31,18,63
17123,2022,7,31,19,68
17123,2022,7,31,20,72
17123,2022,7,31,21,75
17123,2022,7,31,22,81
17123,2022,7,31,23,84
17123,2022,8,1,0,88
17123,2022,8,1,1,86
17123,2022,8,1,2,81
17123,2022,8,1,3,76
17123,2022,8,1,4,76
17123,2022,8,1,5,71
17123,2022,8,1,6,66
17123,2022,8,1,7,60
17123,2022,8,1,8,57
17123,2022,8,1,9,50
17123,2022,8,1,10,47
17123,2022,8,1,11,45
17123,2022,8,1,12,41
17123,2022,8,1,13,39
17123,2022,8,1,14,39
17123,2022,8,1,15,45
17123,2022,8,1,16,51
17123,2022,8,1,17,58
17123,2022,8,1,18,64
17123,2022,8,1,19,70
17123,2022,8,1,20,74
17123,2022,8,1,21,77
17123,2022,8,1,22,77
17123,2022,8,1,23,79
17123,2022,8,2,0,76
17123,2022,8,2,1,82
17123,2022,8,2,2,79
17123,2022,8,2,3,78
17123,2022,8,2,4,76
17123,2022,8,2,5,62
17123,2022,8,2,6,46
17123,2022,8,2,7,44
17123,2022,8,2,8,43
17123,2022,8,2,9,39
17123,2022,8,2,10,33
17123,2022,8,2,11,32
17123,2022,8,2,12,34
17123,2022,8,2,13,33
17123,2022,8,2,14,36
17123,2022,8,2,15,40
17123,2022,8,2,16,45
17123,2022,8,2,17,53
17123,2022,8,2,18,60
17123,2022,8,2,19,62
17123,2022,8,2,20,72
17123,2022,8,2,21,75
17123,2022,8,2,22,77
17123,2022,8,2,23,79
17123,2022,8,3,0,82
17123,2022,8,3,1,84
17123,2022,8,3,2,87
17123,2022,8,3,3,97
17123,2022,8,3,4,92
17123,2022,8,3,5,74
17123,2022,8,3,6,62
17123,2022,8,3,7,55
17123,2022,8,3,8,47
17123,2022,8,3,9,40
17123,2022,8,3,10,37
17123,2022,8,3,11,36
17123,2022,8,3,12,33
17123,2022,8,3,13,35
17123,2022,8,3,14,39
17123,2022,8,3,15,43
17123,2022,8,3,16,48
17123,2022,8,3,17,52
17123,2022,8,3,18,61
17123,2022,8,3,19,65
17123,2022,8,3,20,69
17123,2022,8,3,21,77
17123,2022,8,3,22,80
17123,2022,8,3,23,80
17123,2022,8,4,0,82
17123,2022,8,4,1,83
17123,2022,8,4,2,84
17123,2022,8,4,3,84
17123,2022,8,4,4,85
17123,2022,8,4,5,79
17123,2022,8,4,6,75
17123,2022,8,4,7,63
17123,2022,8,4,8,54
17123,2022,8,4,9,47
17123,2022,8,4,10,42
17123,2022,8,4,11,41
17123,2022,8,4,12,39
17123,2022,8,4,13,42
17123,2022,8,4,14,47
17123,2022,8,4,15,53
17123,2022,8,4,16,59
17123,2022,8,4,17,65
17123,2022,8,4,18,68
17123,2022,8,4,19,73
17123,2022,8,4,20,80
17123,2022,8,4,21,82
17123,2022,8,4,22,85
17123,2022,8,4,23,88
17123,2022,8,5,0,91
17123,2022,8,5,1,94
17123,2022,8,5,2,96
17123,2022,8,5,3,95
17123,2022,8,5,4,94
17123,2022,8,5,5,83
17123,2022,8,5,6,74
17123,2022,8,5,7,69
17123,2022,8,5,8,63
17123,2022,8,5,9,60
17123,2022,8,5,10,58
17123,2022,8,5,11,53
17123,2022,8,5,12,49
17123,2022,8,5,13,49
17123,2022,8,5,14,49
17123,2022,8,5,15,50
17123,2022,8,5,16,53
17123,2022,8,5,17,59
17123,2022,8,5,18,66
17123,2022,8,5,19,71
17123,2022,8,5,20,72
17123,2022,8,5,21,76
17123,2022,8,5,22,80
17123,2022,8,5,23,82
17123,2022,8,6,0,83
17123,2022,8,6,1,99
17123,2022,8,6,2,97
17123,2022,8,6,3,98
17123,2022,8,6,4,97
17123,2022,8,6,5,86
17123,2022,8,6,6,76
17123,2022,8,6,7,69
17123,2022,8,6,8,64
17123,2022,8,6,9,58
17123,2022,8,6,10,53
17123,2022,8,6,11,51
17123,2022,8,6,12,46
17123,2022,8,6,13,47
17123,2022,8,6,14,49
17123,2022,8,6,15,53
17123,2022,8,6,16,91
17123,2022,8,6,17,80
17123,2022,8,6,18,84
17123,2022,8,6,19,79
17123,2022,8,6,20,85
17123,2022,8,6,21,92
17123,2022,8,6,22,95
17123,2022,8,6,23,98
17123,2022,8,7,0,96
17123,2022,8,7,1,97
17123,2022,8,7,2,98
17123,2022,8,7,3,99
17123,2022,8,7,4,97
17123,2022,8,7,5,83
17123,2022,8,7,6,67
17123,2022,8,7,7,64
17123,2022,8,7,8,58
17123,2022,8,7,9,54
17123,2022,8,7,10,51
17123,2022,8,7,11,48
17123,2022,8,7,12,44
17123,2022,8,7,13,38
17123,2022,8,7,14,43
17123,2022,8,7,15,47
17123,2022,8,7,16,53
17123,2022,8,7,17,61
17123,2022,8,7,18,66
17123,2022,8,7,19,69
17123,2022,8,7,20,71
17123,2022,8,7,21,75
17123,2022,8,7,22,82
17123,2022,8,7,23,83
17123,2022,8,8,0,84
17123,2022,8,8,1,84
17123,2022,8,8,2,84
17123,2022,8,8,3,88
17123,2022,8,8,4,92
17123,2022,8,8,5,77
17123,2022,8,8,6,68
17123,2022,8,8,7,59
17123,2022,8,8,8,54
17123,2022,8,8,9,51
17123,2022,8,8,10,45
17123,2022,8,8,11,43
17123,2022,8,8,12,44
17123,2022,8,8,13,46
17123,2022,8,8,14,49
17123,2022,8,8,15,63
17123,2022,8,8,16,88
17123,2022,8,8,17,85
17123,2022,8,8,18,90
17123,2022,8,8,19,80
17123,2022,8,8,20,82
17123,2022,8,8,21,85
17123,2022,8,8,22,87
17123,2022,8,8,23,87
17123,2022,8,9,0,89
17123,2022,8,9,1,88
17123,2022,8,9,2,89
17123,2022,8,9,3,94
17123,2022,8,9,4,95
17123,2022,8,9,5,92
17123,2022,8,9,6,81
17123,2022,8,9,7,74
17123,2022,8,9,8,68
17123,2022,8,9,9,59
17123,2022,8,9,10,55
17123,2022,8,9,11,51
17123,2022,8,9,12,50
17123,2022,8,9,13,45
17123,2022,8,9,14,46
17123,2022,8,9,15,50
17123,2022,8,9,16,56
17123,2022,8,9,17,60
17123,2022,8,9,18,64
17123,2022,8,9,19,68
17123,2022,8,9,20,64
17123,2022,8,9,21,69
17123,2022,8,9,22,75
17123,2022,8,9,23,77
17123,2022,8,10,0,82
17123,2022,8,10,1,82
17123,2022,8,10,2,81
17123,2022,8,10,3,83
17123,2022,8,10,4,84
17123,2022,8,10,5,75
17123,2022,8,10,6,69
17123,2022,8,10,7,64
17123,2022,8,10,8,55
17123,2022,8,10,9,54
17123,2022,8,10,10,49
17123,2022,8,10,11,49
17123,2022,8,10,12,48
17123,2022,8,10,13,51
17123,2022,8,10,14,53
17123,2022,8,10,15,51
17123,2022,8,10,16,51
17123,2022,8,10,17,56
17123,2022,8,10,18,59
17123,2022,8,10,19,54
17123,2022,8,10,20,52
17123,2022,8,10,21,55
17123,2022,8,10,22,62
17123,2022,8,10,23,73
17123,2022,8,11,1,78
17123,2022,8,11,2,77
17123,2022,8,11,3,77
17123,2022,8,11,4,82
17123,2022,8,11,5,75
17123,2022,8,11,6,64
17123,2022,8,11,7,53
17123,2022,8,11,8,53
17123,2022,8,11,9,48
17123,2022,8,11,10,45
17123,2022,8,11,11,44
17123,2022,8,11,12,40
17123,2022,8,11,13,39
17123,2022,8,11,14,44
17123,2022,8,11,15,47
17123,2022,8,11,16,48
17123,2022,8,11,17,55
17123,2022,8,11,18,67
17123,2022,8,11,19,74
17123,2022,8,11,20,75
17123,2022,8,11,21,78
17123,2022,8,11,22,84
17123,2022,8,11,23,82
17123,2022,8,12,0,94
17123,2022,8,12,1,94
17123,2022,8,12,2,98
17123,2022,8,12,3,95
17123,2022,8,12,4,93
17123,2022,8,12,5,78
17123,2022,8,12,6,66
17123,2022,8,12,7,57
17123,2022,8,12,8,54
17123,2022,8,12,9,46
17123,2022,8,12,10,41
17123,2022,8,12,11,39
17123,2022,8,12,12,36
17123,2022,8,12,13,38
17123,2022,8,12,14,38
17123,2022,8,12,15,37
17123,2022,8,12,16,43
17123,2022,8,12,17,54
17123,2022,8,12,18,61
17123,2022,8,12,19,67
